job_id,title,company,location,experience,salary,skills,description
4761,Business Analyst,IBM,Mumbai,3-5 years,8 LPA,"sql, agile, communication, excel, tableau, scrum","We are hiring a Business Analyst at IBM (Mumbai). Experience: 3-5 years. Required skills: sql, agile, communication, excel, tableau, scrum. Responsibilities include designing, building and deploying production systems using sql, agile, communication, excel. Strong problem solving, communication and ownership expected."
4762,Database Administrator,Accenture,Gurgaon,0-1 years,20 LPA,"sql, backup, mysql, postgresql, mongodb, docker, problem solving","We are hiring a Database Administrator at Accenture (Gurgaon). Experience: 0-1 years. Required skills: sql, backup, mysql, postgresql, mongodb, docker, problem solving. Responsibilities include designing, building and deploying production systems using sql, backup, mysql, postgresql. Strong problem solving, communication and ownership expected."
4763,Machine Learning Engineer,HCL,"London, UK",5-8 years,$109K,"sagemaker, pytorch, kubernetes, scikit-learn, aws, python, mlops, communication","We are hiring a Machine Learning Engineer at HCL (London, UK). Experience: 5-8 years. Required skills: sagemaker, pytorch, kubernetes, scikit-learn, aws, python, mlops, communication. Responsibilities include designing, building and deploying production systems using sagemaker, pytorch, kubernetes, scikit-learn. Strong problem solving, communication and ownership expected."
4764,Frontend Developer,Paytm,"San Francisco, USA",3-5 years,$124K,"react, tailwind, typescript, javascript, html, redux, css, next.js, docker, linux, problem solving","We are hiring a Frontend Developer at Paytm (San Francisco, USA). Experience: 3-5 years. Required skills: react, tailwind, typescript, javascript, html, redux, css, next.js, docker, linux, problem solving. Responsibilities include designing, building and deploying production systems using react, tailwind, typescript, javascript. Strong problem solving, communication and ownership expected."
4765,NLP Engineer,ServiceNow,Delhi NCR,0-1 years,58 LPA,"spacy, nltk, python, pytorch, llm, scrum, git","We are hiring a NLP Engineer at ServiceNow (Delhi NCR). Experience: 0-1 years. Required skills: spacy, nltk, python, pytorch, llm, scrum, git. Responsibilities include designing, building and deploying production systems using spacy, nltk, python, pytorch. Strong problem solving, communication and ownership expected."
4766,Data Engineer,Databricks,Delhi NCR,0-1 years,54 LPA,"python, snowflake, hadoop, aws, pyspark, sql, dbt, communication, linux, agile","We are hiring a Data Engineer at Databricks (Delhi NCR). Experience: 0-1 years. Required skills: python, snowflake, hadoop, aws, pyspark, sql, dbt, communication, linux, agile. Responsibilities include designing, building and deploying production systems using python, snowflake, hadoop, aws. Strong problem solving, communication and ownership expected."
4767,Database Administrator,Capgemini,"Berlin, Germany",5-8 years,$228K,"backup, oracle, postgresql, sql, mongodb, problem solving","We are hiring a Database Administrator at Capgemini (Berlin, Germany). Experience: 5-8 years. Required skills: backup, oracle, postgresql, sql, mongodb, problem solving. Responsibilities include designing, building and deploying production systems using backup, oracle, postgresql, sql. Strong problem solving, communication and ownership expected."
4768,Cloud Engineer,DeepMind,Gurgaon,8+ years,44 LPA,"gcp, linux, kubernetes, aws, ci/cd, problem solving, leadership, scrum","We are hiring a Cloud Engineer at DeepMind (Gurgaon). Experience: 8+ years. Required skills: gcp, linux, kubernetes, aws, ci/cd, problem solving, leadership, scrum. Responsibilities include designing, building and deploying production systems using gcp, linux, kubernetes, aws. Strong problem solving, communication and ownership expected."
4769,Computer Vision Engineer,Salesforce,Gurgaon,2-4 years,14 LPA,"pytorch, cuda, tensorflow, opencv, computer vision, problem solving","We are hiring a Computer Vision Engineer at Salesforce (Gurgaon). Experience: 2-4 years. Required skills: pytorch, cuda, tensorflow, opencv, computer vision, problem solving. Responsibilities include designing, building and deploying production systems using pytorch, cuda, tensorflow, opencv. Strong problem solving, communication and ownership expected."
4770,LLM Engineer,Razorpay,"New York, USA",0-1 years,$152K,"fastapi, openai, langchain, llm, transformers, git, problem solving","We are hiring a LLM Engineer at Razorpay (New York, USA). Experience: 0-1 years. Required skills: fastapi, openai, langchain, llm, transformers, git, problem solving. Responsibilities include designing, building and deploying production systems using fastapi, openai, langchain, llm. Strong problem solving, communication and ownership expected."
4771,DevOps Engineer,Flipkart,Delhi NCR,8+ years,38 LPA,"aws, ci/cd, linux, jenkins, terraform, prometheus, docker, leadership, scrum","We are hiring a DevOps Engineer at Flipkart (Delhi NCR). Experience: 8+ years. Required skills: aws, ci/cd, linux, jenkins, terraform, prometheus, docker, leadership, scrum. Responsibilities include designing, building and deploying production systems using aws, ci/cd, linux, jenkins. Strong problem solving, communication and ownership expected."
4772,Product Analyst,HCL,Pune,3-5 years,41 LPA,"statistics, tableau, ab testing, excel, python, communication, sql, git, scrum","We are hiring a Product Analyst at HCL (Pune). Experience: 3-5 years. Required skills: statistics, tableau, ab testing, excel, python, communication, sql, git, scrum. Responsibilities include designing, building and deploying production systems using statistics, tableau, ab testing, excel. Strong problem solving, communication and ownership expected."
4773,DevOps Engineer,Atlassian,Noida,5-8 years,19 LPA,"kubernetes, jenkins, prometheus, ansible, git, aws, docker, leadership, scrum","We are hiring a DevOps Engineer at Atlassian (Noida). Experience: 5-8 years. Required skills: kubernetes, jenkins, prometheus, ansible, git, aws, docker, leadership, scrum. Responsibilities include designing, building and deploying production systems using kubernetes, jenkins, prometheus, ansible. Strong problem solving, communication and ownership expected."
4774,MLOps Engineer,Airbnb,Chennai,2-4 years,54 LPA,"ci/cd, kubernetes, terraform, aws, mlops, python, mlflow, sagemaker, problem solving","We are hiring a MLOps Engineer at Airbnb (Chennai). Experience: 2-4 years. Required skills: ci/cd, kubernetes, terraform, aws, mlops, python, mlflow, sagemaker, problem solving. Responsibilities include designing, building and deploying production systems using ci/cd, kubernetes, terraform, aws. Strong problem solving, communication and ownership expected."
4775,Data Scientist,Shopify,Hyderabad,3-5 years,25 LPA,"scikit-learn, statistics, matplotlib, numpy, python, pandas, deep learning, machine learning, sql, nlp, docker","We are hiring a Data Scientist at Shopify (Hyderabad). Experience: 3-5 years. Required skills: scikit-learn, statistics, matplotlib, numpy, python, pandas, deep learning, machine learning, sql, nlp, docker. Responsibilities include designing, building and deploying production systems using scikit-learn, statistics, matplotlib, numpy. Strong problem solving, communication and ownership expected."
4776,NLP Engineer,Intel,"Dublin, Ireland",3-5 years,$133K,"nltk, pytorch, bert, spacy, rag, python, huggingface, nlp, llm, communication","We are hiring a NLP Engineer at Intel (Dublin, Ireland). Experience: 3-5 years. Required skills: nltk, pytorch, bert, spacy, rag, python, huggingface, nlp, llm, communication. Responsibilities include designing, building and deploying production systems using nltk, pytorch, bert, spacy. Strong problem solving, communication and ownership expected."
4777,Frontend Developer,Cohere,Chennai,3-5 years,20 LPA,"react, javascript, tailwind, html, redux, next.js, css, docker, leadership, scrum","We are hiring a Frontend Developer at Cohere (Chennai). Experience: 3-5 years. Required skills: react, javascript, tailwind, html, redux, next.js, css, docker, leadership, scrum. Responsibilities include designing, building and deploying production systems using react, javascript, tailwind, html. Strong problem solving, communication and ownership expected."
4778,BI Developer,ServiceNow,Pune,5-8 years,13 LPA,"etl, bigquery, power bi, sql, excel, aws, leadership, linux","We are hiring a BI Developer at ServiceNow (Pune). Experience: 5-8 years. Required skills: etl, bigquery, power bi, sql, excel, aws, leadership, linux. Responsibilities include designing, building and deploying production systems using etl, bigquery, power bi, sql. Strong problem solving, communication and ownership expected."
4779,Data Analyst,Wipro,"New York, USA",2-4 years,$128K,"python, power bi, etl, sql, tableau, excel, statistics, pandas, data visualization, problem solving, communication","We are hiring a Data Analyst at Wipro (New York, USA). Experience: 2-4 years. Required skills: python, power bi, etl, sql, tableau, excel, statistics, pandas, data visualization, problem solving, communication. Responsibilities include designing, building and deploying production systems using python, power bi, etl, sql. Strong problem solving, communication and ownership expected."
